91790,02293617,a,9,"having the property of softening or fusing when heated and of hardening and becoming rigid again when cooled: ""thermoplastic materials can be remelted and cooled time after time without undergoing any appreciable chemical change""",
86179,01363310,a,9,"using the name of one thing for that of another with which it is closely associated: ""to say ""he spent the evening reading Shakespeare"" is metonymic because it substitutes the author himself for the author's works""",2657
92480,02404762,a,9,"having or surrounded by walls or walls of a specified kind; sometimes used as a combining term: ""the ancient walled city of Jerico""; ""thick-walled cells""",
92744,02446262,a,9,"acutely insightful and wise: ""much too perspicacious to be taken in by such a spurious argument""; ""observant and thoughtful, he was given to asking sagacious questions""; ""a source of valuable insights and sapient advice to educators""",
93491,02542156,a,9,abounding in or covered with or resembling or consisting of chaff,"2314,2876"
86161,01360779,a,9,linear with respect to each of two variables or positions,2873
89515,01924393,a,9,"being obliged to answer to an authority for your actions: ""governments must be accountable to someone beside themselves""; ""fully accountable for what they did""; ""the court held the parents answerable for their minor child's acts of vandalism""; ""he was answerable to no one""",1502
93343,02524050,a,9,"of or relating to or belonging to the body: ""a bodily organ""; ""bodily functions""; ""carnal remains""",2233
91140,02187767,a,9,"(linguistics) not conforming to the language usage of a prestige group within a community; ""a nonstandard dialect is one used by uneducated speakers or socially disfavored groups""; ""the common core of nonstandard words and phrases in folk speech""-A.R.Dunlap",1969
93510,02544378,a,9,resembling or containing chert,2111
86843,01467790,a,9,"being within reasonable or average limits; not excessive or extreme: ""moderate prices""; ""a moderate income""; ""a moderate fine""; ""moderate demands""; ""a moderate estimate""; ""a moderate eater""; ""moderate success""; ""a kitchen of moderate size""; ""the X-ray showed moderate enlargement of the heart""",2234
101296,N0001173,n,10,"condizione patologica caratterizzata da un aumento del gas contenuto nell'intestino, con distensione addominale e, talora, dolori diffusi",
102072,W0003047,v,10,"compiere una scalata in senso figurato; ascendere una gerarchia; migliorare la propria condizione sociale, economica, politica; scalare le vette del successo; scalare la classifica di serie A; ha scalato i vertici dell'organizzazione; avrebbe scalato anche l'ultimo gradino di una carriera densa di onori ma anche di nemici",
510,00093612,n,9,a method of examination in which the examiner feels the size or shape or firmness or location of something (of body parts when the examiner is a health professional),
93675,02565235,a,9,"relating to or involving existentialism: ""existentialist movement""; ""existentialist philosophy""; ""the existentialist character of his ideas""",1451
93561,02551237,a,9,"pertaining to the branch of astronomy dealing with the history and structure and dynamics of the universe: ""cosmologic science""; ""cosmological redshift""; ""cosmogonic theories of the origin of the universe""",
93860,02589059,a,9,"relating to or constituting or bearing or giving a name: ""the Russian system of nominal brevity""; ""a nominal lists of priests""; ""taxable males as revealed by the nominal rolls""",1969
93560,02550836,a,9,"pertaining to the branch of philosophy dealing with the elements and laws and especially the characteristics of the universe such as space and time and causality: ""cosmologic philosophy""; ""a cosmological argument is an argument that the universe demands the admission of an adequate external cause which is God""",1451
96989,00140819,r,9,"definitely or positively: ""the results are surely encouraging""; ""she certainly is a hard worker""; ""it's going to be a good day for sure""; ""they are coming, for certain""; ""they thought he had been killed sure enough""; ""he'll win sure as shooting""; (""sure"" is used informally for ""surely"" as in ""they sure smell good""; ""sure he'll come"")","1502,2234"
99152,00449313,r,9,"in a singular manner or to a singular degree: ""Lord T. was considered singularly licentious even for the courts of Russia and Portugal; he acquired three wives and fourteen children during his Portuguese embassy alone""",2234
93617,02558036,a,9,"relating to or indicating directions in space: ""a directional microphone""",2234
449,00084906,n,9,"the act of hitting a baseball so that it flies straight out from the batter: ""the batter hit a liner to the shortstop""","2633,2871"
25,00016185,n,9,"the way something is with respect to its main attributes: ""the current state of knowledge""; ""his state of health""; ""in a weak financial state""",
753,00132095,n,9,"the act of transfering something from one form to another: ""the transfer of the music from record to tape suppressed much of the background noise""",
102809,W0003108,n,10,"azione corrosiva e disgregatrice esercitata da agenti chimici o atmosferici su metalli, minerali e simili",
96165,00019758,r,9,"not at all; certainly not; not in any circumstances: ""never fear""; ""bringing up children is never easy""; ""that will never do""; ""what is morally wrong can never be politically right""",
96199,00025661,r,9,"used to indicate that a statement explains or supports a previous statement: ""Anyhow, he is dead now""; ""I think they're asleep; anyhow, they're quiet""; ""I don't know what happened to it; anyway, it's gone""; ""anyway, there is another factor to consider""; ""I don't know how it started; in any case, there was a brief scuffle""; ""in any event, the government faced a serious protest""; ""but at any rate he got a knighthood for it""",
96771,00114283,r,9,"in conjunction with; combined: ""Our salaries put together couldn't pay for the damage""; ""we couldn't pay for the damages with all out salaries put together""",
97625,00229375,r,9,"from a particular thing or place or position: ""ran away from the lion""; "" wanted to get away from there""; ""sent the children away to boarding school""; ""the teacher waved the children away from the dead animal""; ""went off to school""; ""they drove off""; (""forth"" is obsolete as in ""go forth and preach"")",
98442,00347657,r,9,"without care; in a slapdash manner: ""the Prime Minister was wearing a gray suit and a white shirt with a soft collar, but his neck had become thinner and the collar stood away from it as if it had been bought haphazard""",
93761,02576838,a,9,of or relating to the science of hydrography,2125
94607,02690822,a,9,"of or relating to or incorporating the methods and theory of psychiatric treatment originated by Sigmund Freud: ""Freud's psychoanalytical theories""; ""psychoanalytic treatment""",2232
95804,02852727,a,9,"of or relating to or characteristic of the early Saxons or Anglo-Saxons and their descendents (especially the English or Lowland Scots) and their language; ""Saxon princes""; ""for greater clarity choose a plain Saxon term instead of a latinate one""",2772
93671,02564773,a,9,of or relating to the process of excretion,"2233,2234"
95480,02807008,a,9,"of or relating to Costa Rica or its people: ""the Costa Rican rain forest""; ""our Costa Rican neighbors""","1820,2772"
93631,02559751,a,9,"of or relating to an economy, the system of production and management of material wealth: ""economic growth""; ""aspects of social, political, and economical life""",1753
4048,00643021,n,9,electronic warfare undertaken under direct control of an operational commander to locate sources of radiated electromagnetic energy for the purpose of immediate threat recognition,1781
1547,00245729,n,9,"having the function of uniting a group of similar things: ""the Democratic Party is an umbrella for many liberal groups""; ""under the umbrella of capitalism""",
5646,00906948,n,9,spherical or elliptical usually aerobic eubacteria that produce yellow or orange or red pigment; includes toxin-producing forms as well as harmless commensals and saprophytes,2158
4630,00730268,n,9,"the imposition of duties or quotas on imports in order to protect domestic industry against foreign competition: ""he made trade protection a plank in the party platform""","1718,2872"
5557,00891996,n,9,predominantly photosynthetic prokaryotic organisms containing a blue pigment in addition to chlorophyll; occur singly or in colonies in diverse habitats; important as phytoplankton,2158
5158,00811760,n,9,"the act of stopping (usually stopping motion); ""the heart was in arrest""; ""war caused a check in the company's growth""; ""the momentary stay enabled him to escape the blow""",
1185,00194802,n,9,"travel via aircraft: ""air travel involves too much waiting in airports""; ""if you've time to spare go by air""",1942
1083,00180135,n,9,causing the leaves of trees and other plants to fall off (as by the use of chemicals),2172
2144,00340803,n,9,a violent fast dance in French vaudeville (an apache is a member of the French underworld),2621
2665,00417484,n,9,(formerly in England) an examination taken by 11 and 12 year old students to select suitable candidates for grammar school,1919
2894,00456173,n,9,"a method of treating disease with small amounts of remedies that, in large amounts in healthy people, produce symptoms similar to those being treated",2232
3491,00552089,n,9,a bodily defense reaction that recognizes an invading substance (an antigen: such as a virus or fungus or bacteria or transplanted organ) and produces antibodies specific against that antigen,2234
4233,00671322,n,9,a ceremony held in the synagogue (usually at Pentecost) to admit as adult members of the Jewish community young men and women who have successfully completed a course of study in Judaism,1565
5038,00794619,n,9,"a deliberately offensive act or something producing the effect of an affront: ""turning his back on me was a deliberate insult""",1502
2043,00325435,n,9,a game in which two players alternately put crosses and circles in one of the compartments of a 3-by-3 board; the object is to get a row of three crosses or three circles before the opponent does,2633
6488,01075349,n,9,small brownish South American birds that build oven-shaped clay nests,"2158,2188"
7077,01175599,n,9,African clawed frog; in some classifications made the type genus of a separate family Xenopodidae,"2158,2188"
7167,01196608,n,9,any of several geckos with dard bands across the body and differing from typical geckos in having movable eyelids; of United States southwest and gulf coast to Florida,"2158,2188"
7320,01223560,n,9,bone-headed dinosaurs; late Cretaceous,"2158,2188"
7322,01223860,n,9,bipedal herbivore having 10 inches of bone atop its head; largest bone-headed dinosaur ever found,"2158,2188"
7313,01222248,n,9,dinosaurs having bony armour,"2158,2188"
7314,01222394,n,9,quadrupedal armored herbivore of the Jurassic and Cretaceous,"2158,2188"
7315,01222556,n,9,herbivorous ornithischian dinosaur with a row of bony plates along its back and a spiked tail probably used as a weapon,"2158,2188"
7321,01223710,n,9,bipedal herbivorous dinosaurs with bony crowns,"2158,2188"
7323,01224041,n,9,horned dinosaurs,"2158,2188"
7325,01224573,n,9,American ceratopsian dinosaurs,"2158,2188"
7326,01224703,n,9,small horned dinosaurs,"2158,2188"
7327,01224810,n,9,small horned dinosaur,"2158,2188"
7328,01224891,n,9,genus of herbivorous horned dinosaurs,"2158,2188"
1852,00292294,n,9,"a hypothetical three-dimensional visual world created by a computer; user wears special goggles and fiber optic gloves etc., and can enter and move about in this world and interact with objects as if inside it","1355,2633"
3591,00568196,n,9,"education imparted in a series of lessons or class meetings: ""he took a course in basket weaving""; ""flirting is not unknown in college classes""",1898
5843,00942523,n,9,"an organism with cells characteristic of all life forms except primitive microorganisms such as bacteria; i.e. an organism with ""good"" or membrane-bound nuclei in its cells",2158
6288,01039660,n,9,sparrow-sized fossil bird of the Upper Jurassic to Lower Cretaceous having a keeled breastbone and vestigial tail; found in China; considered possibly the second most primitive of all birds,"2158,2188"
7209,01204058,n,9,a lizard of the genus Amphisbaena; harmless wormlike limbless lizard of warm or tropical regions having concealed eyes and ears and a short blunt tail,"2158,2188"
7324,01224269,n,9,any of several four-footed herbivorous horned dinosaurs with enormous beaked skulls; of the late Cretaceous in North America and Mongolia,"2158,2188"
6052,00986478,n,9,animal reproductive body consisting of an ovum or embryo together with nutritive and protective envelopes; esp. the thin-shelled reproductive body laid by e.g. female birds,2158
7350,01228795,n,9,herbivorous or carnivorous dinosaur having a three-pronged pelvis like that of a crocodile,"2158,2188"
7332,01225554,n,9,most primitive genus of horned dinosaurs; early Cretaceous,"2158,2188"
7333,01225717,n,9,primitive dinosaur actually lacking horns and having only the beginning of a frill; long hind and short front limbs; may have been bipedal,"2158,2188"
7334,01225950,n,9,widespread group including duck-billed dinosaurs and their early relatives (hadrosaurs; trachodon; iguanodon),"2158,2188"
7336,01226417,n,9,duck-billed dinosaurs; upper Cretaceous,"2158,2188"
7329,01225030,n,9,huge ceratopsian dinosaur having three horns and the neck heavily armored with a very solid frill,"2158,2188"
7330,01225204,n,9,genus of horned dinosaurs,"2158,2188"
7335,01226291,n,9,bipedal herbivorous dinosaur,"2158,2188"
7355,01229964,n,9,large quadrupedal herbivorous dinosaurs with very long neck and tail; late Jurassic,"2158,2188"
7357,01230406,n,9,huge quadrupedal herbivorous dinosaur; late Jurassic,"2158,2188"
7360,01230809,n,9,huge quadrupedal herbivore with long neck and tail; of late Jurassic in western N. America,"2158,2188"
7363,01231374,n,9,amphibious quadrupedal herbivorous dinosaur with a long thin neck and whiplike tail; of the Cretaceous mostly in the southern hemisphere,"2158,2188"
7368,01232289,n,9,carnivorous saurischian dinosaurs with short forelimbs; Jurassic and Cretaceous,"2158,2188"
7374,01233797,n,9,one of the oldest known dinosaurs; late Triassic; cannibalistic,"2158,2188"
7378,01234391,n,9,large carnivorous bipedal dinosaur having enormous teeth with knifelike serrations; may have been a scavenger rather than an active predator; Upper Cretaceous; North America,"2158,2188"
7379,01234677,n,9,carnivorous dinosaur of North America; late Jurassic,"2158,2188"
7383,01235305,n,9,primitive theropod found in Argentina; early Triassic,"2158,2188"
7339,01227101,n,9,one of the largest and most famous duck-billed dinosaurs,"2158,2188"
7340,01227233,n,9,genus of duck-billed dinosaurs of late Cretaceous,"2158,2188"
7341,01227386,n,9,duck-billed dinosaur with nasal passages that expand into a crest like a hollow helmet,"2158,2188"
7342,01227565,n,9,duck-billed dinosaurs of Canada,"2158,2188"
7343,01227700,n,9,duck-billed dinosaur from Canada found as a fossilized mummy with skin,"2158,2188"
7344,01227849,n,9,a reptile genus of the suborder Euronithopoda,"2158,2188"
7345,01227994,n,9,large duck-billed dinosaur of the Upper Cretaceous,"2158,2188"
7346,01228132,n,9,iguanodons,"2158,2188"
7347,01228265,n,9,type genus of the Iguanodontidae,"2158,2188"
7353,01229464,n,9,any of the sauropod dinosaurs,"2158,2188"
7356,01230170,n,9,huge quadrupedal herbivorous dinosaur common in N. America in the late Jurassic,"2158,2188"
7358,01230559,n,9,5-story-tall dinosaur,"2158,2188"
7359,01230667,n,9,a reptile genus of the suborder Sauropoda,"2158,2188"
7361,01230975,n,9,herbivorous dinosaurs of the Cretaceous,"2158,2188"
7362,01231156,n,9,genus of herbivorous dinosaurs flourishing during the Cretaceous in South America,"2158,2188"
7364,01231620,n,9,enormous dinosaur of the middle Cretaceous found in Argentina,"2158,2188"
7365,01231787,n,9,huge herbivorous dinosaur of Cretaceous found in Argentina,"2158,2188"
7366,01231924,n,9,genus of large herbivorous dinosaurs of Cretaceous found in western North America,"2158,2188"
7367,01232123,n,9,huge herbivorous dinosaur of the Cretaceous found in western North America,"2158,2188"
7369,01232635,n,9,any of numerous carnivorous dinosaurs of the Triassic to Cretaceous with short forelimbs that walked or ran on strong hind legs,"2158,2188"
7370,01233059,n,9,primitive saurischian dinosaurs,"2158,2188"
7371,01233233,n,9,primitive saurischian carnivorous dinosaurs,"2158,2188"
7373,01233667,n,9,late Triassic carnivorous saurischian dinosaurs,"2158,2188"
7375,01233937,n,9,largest carnivorous land animals ever known,"2158,2188"
7376,01234135,n,9,large carnivorous bipedal dinosaur having huge claws,"2158,2188"
7377,01234262,n,9,includes a single species,"2158,2188"
7381,01235023,n,9,a reptile genus of Theropoda,"2158,2188"
7382,01235155,n,9,very small bipedal carnivorous dinosaur of the late Jurassic in Bavaria,"2158,2188"
7337,01226634,n,9,any of numerous large bipedal ornithischian dinosaurs having a horny duck-like bill and webbed feet; may have been partly aquatic,"2158,2188"
7338,01226947,n,9,genus of large duck-billed dinosaurs; late Cretaceous,"2158,2188"
7372,01233379,n,9,primitive medium-sized theropod; swift-running bipedal carnivorous dinosaur having grasping hands with sharp claws and a short horn between the nostrils; Jurassic in North America,"2158,2188"
7380,01234849,n,9,late Jurassic carnivorous dinosaur; similar to but somewhat smaller than tyrannosaurus,"2158,2188"
7407,01239235,n,9,authorities disagree over whether to classify the genus as bird or dinosaur,"2158,2188"
7392,01236741,n,9,small toothless saurischian dinosaurs; upper Cretaceous of Canada,"2158,2188"
7384,01235462,n,9,a kind of theropod dinosaur found in Argentina,"2158,2188"
7386,01235753,n,9,a theropod dinosaur of the genus Eoraptor,"2158,2188"
7387,01235868,n,9,megalosaurs,"2158,2188"
7388,01236002,n,9,type genus of the Megalosauridae,"2158,2188"
7389,01236137,n,9,gigantic carnivorous bipedal dinosaur of the Jurassic or early Cretaceous in Europe,"2158,2188"
7390,01236311,n,9,lightly built medium-size theropods,"2158,2188"
7391,01236507,n,9,lightly built medium-sized dinosaur having extremely long limbs and necks with small heads and big brains and large eyes,"2158,2188"
7393,01236910,n,9,small light-boned toothless dinosaur resembling an ostrich in size and proportions,"2158,2188"
7394,01237071,n,9,a reptile genus of Ornithomimida,"2158,2188"
7395,01237206,n,9,lightly built medium-sized theropod with long limbs and neck,"2158,2188"
7396,01237344,n,9,advanced theropods including oviraptorids and dromaeosaurs and possibly even modern birds,"2158,2188"
7397,01237628,n,9,advanced carnivorous theropod,"2158,2188"
7412,01240537,n,9,probably warm-blooded; considered direct ancestor of mammals,"2158,2188"
7414,01240889,n,9,shrew-sized protomammal from the Alberta Canada region; of about 55 million years ago (much more recent than other mammal-like reptiles),"2158,2188"
7423,01242303,n,9,edaphosaurus; dimetrodon,"2158,2188"
7424,01242483,n,9,large primitive reptile having a tall spinal sail; of the Permian or late Paleozoic in Europe and North America,"2158,2188"
7427,01242974,n,9,heavy-bodied reptile with a dorsal sail or crest; of the late Paleozoic,"2158,2188"
7430,01243413,n,9,extinct flying reptiles: pterosaurs,"2158,2188"
7435,01244266,n,9,extinct terrestrial reptiles having teeth set in sockets; of the late Permian to Triassic,"2158,2188"
7437,01244643,n,9,extinct marine reptiles: ichthyosaurs,"2158,2188"
7439,01245058,n,9,later ichthyosaurs of the Jurassic and Cretaceous; widely distributed in both hemispheres,"2158,2188"
7398,01237841,n,9,advanced carnivorous theropod,"2158,2188"
7399,01237947,n,9,advanced carnivorous theropod,"2158,2188"
7405,01238888,n,9,advanced bipedal carnivorous dinosaur,"2158,2188"
7409,01239798,n,9,extinct reptiles of the Permian to Jurassic considered ancestral to mammals,"2158,2188"
7410,01240026,n,9,extinct reptile having a single pair of lateral temporal openings in the skull,"2158,2188"
7411,01240268,n,9,extinct mammal-like reptiles found inhabiting all continents from the mid Permian to late Triassic,"2158,2188"
7413,01240740,n,9,a reptile genus of Therapsida,"2158,2188"
7415,01241114,n,9,a division of Triassic Therapsida comprising small carnivorous tetrapod reptiles often with mammal-like teeth,"2158,2188"
7416,01241359,n,9,small carnivorous reptiles,"2158,2188"
7417,01241459,n,9,a genus of reptiles of the division Cynodontia,"2158,2188"
7418,01241602,n,9,a division of Therapsida,"2158,2188"
7419,01241766,n,9,a kind of therapsid,"2158,2188"
7420,01241861,n,9,early reptile found in Argentina,"2158,2188"
7421,01241996,n,9,extinct reptiles of the Upper Triassic,"2158,2188"
7422,01242152,n,9,intermediate in form between the therapsids and most primitive true mammals,"2158,2188"
7425,01242670,n,9,a family of reptiles of the order Pelycosauria,"2158,2188"
7426,01242839,n,9,type genus of the Edaphosauridae,"2158,2188"
7428,01243123,n,9,a reptile genus of Pelycosauria,"2158,2188"
7429,01243255,n,9,carnivorous dinosaur of the Permian in North America having a crest or dorsal sail,"2158,2188"
7432,01243847,n,9,a reptile family in the order Pterosauria,"2158,2188"
7433,01244013,n,9,a reptile genus of Pterodactylidae,"2158,2188"
7434,01244167,n,9,extinct flying reptile,"2158,2188"
7436,01244471,n,9,presumably in the common ancestral line to dinosaurs and crocodiles and birds,"2158,2188"
7438,01244819,n,9,any of several marine reptiles of the Mesozoic having a body like a porpoise with dorsal and tail fins and paddle-shaped limbs,"2158,2188"
7440,01245291,n,9,type genus of the Ichthyosauridae,"2158,2188"
7441,01245428,n,9,ichthyosaurs of the Jurassic,"2158,2188"
7442,01245535,n,9,a reptile genus of Ichthyosauridae,"2158,2188"
7443,01245674,n,9,an ichthyosaur of the genus Stenopterygius,"2158,2188"
7404,01238708,n,9,swift agile wolf-sized bipedal dinosaur having a large curved claw on each hind foot; of the Cretaceous,"2158,2188"
7406,01239026,n,9,large (20-ft) and swift carnivorous dinosaur having an upright 15-in slashing claw on each hind foot; early Cretaceous,"2158,2188"
7458,01249308,n,9,a genus of reptiles of the family Colubridae including ringneck snakes,"2158,2188"
7452,01247280,n,9,limbless scaly elongate reptile; some are venomous,"2158,2188"
7445,01246015,n,9,any of the plesiosaurs,"2158,2188"
7446,01246158,n,9,a reptile genus of suborder Plesiosauria,"2158,2188"
7448,01246521,n,9,a suborder of Sauropterygia,"2158,2188"
7449,01246667,n,9,a genus of Nothosauria,"2158,2188"
7450,01246791,n,9,extinct marine reptile with longer more slender limbs than plesiosaurs and less completely modified for swimming,"2158,2188"
7451,01246978,n,9,snakes,"2158,2188"
7457,01249142,n,9,small reddish wormlike snake of eastern United States,"2158,2188"
7492,01254644,n,9,any of several bull snakes of eastern and southeastern United States found chiefly in pine woods; now threatened,"2158,2188"
7494,01254958,n,9,any of numerous nonvenomous North American constrictors; feed on other snakes and small mammals,"2158,2188"
7495,01255177,n,9,widespread in United States except northern regions; black or brown with yellow bands,"2158,2188"
7500,01256085,n,9,slender yellow-striped North American garter snake; prefers wet places,"2158,2188"
7459,01249490,n,9,any of numerous small nonvenomous North American snakes with a yellow or orange ring around the neck,"2158,2188"
7460,01249703,n,9,a genus of small colubrid snakes containing the North American hognose snakes,"2158,2188"
7463,01250242,n,9,any of various pale blotched snakes with a blunt snout of southwestern North America,"2158,2188"
7464,01250408,n,9,North American green snakes,"2158,2188"
7465,01250547,n,9,either of two N. American chiefly insectivorous green snakes,"2158,2188"
7466,01250734,n,9,of western and central United States,"2158,2188"
7467,01250856,n,9,of southern and eastern United States,"2158,2188"
7468,01250978,n,9,African green snakes,"2158,2188"
7469,01251112,n,9,any of numerous African green snakes,"2158,2188"
7470,01251225,n,9,racers,"2158,2188"
7471,01251358,n,9,slender fast-moving North American snakes,"2158,2188"
7472,01251506,n,9,blackish racer of the eastern United States that grows to six feet,"2158,2188"
7473,01251683,n,9,bluish-green blacksnake found from Ohio to Texas,"2158,2188"
7474,01251823,n,9,slender fast-moving Eurasian snake,"2158,2188"
7475,01251964,n,9,whipsnakes,"2158,2188"
7476,01252090,n,9,any of several fast-moving North American snakes with long whiplike tails,"2158,2188"
7478,01252482,n,9,a whipsnake of scrublands and rocky hillsides,"2158,2188"
7479,01252634,n,9,both terrestrial and arboreal snake of United States southwest,"2158,2188"
7480,01252785,n,9,any of various nonvenomous rodent-eating snakes of North America and Asia,"2158,2188"
7481,01252986,n,9,North American rat snakes,"2158,2188"
7483,01253330,n,9,large harmless shiny black North American snake,"2158,2188"
7484,01253530,n,9,large North American snake,"2158,2188"
7485,01253635,n,9,Asian rat snakes,"2158,2188"
7486,01253755,n,9,enter buildings in pursuit of prey,"2158,2188"
7487,01253887,n,9,glossy snake,"2158,2188"
7488,01254007,n,9,nocturnal burrowing snake of western United States with shiny tan scales,"2158,2188"
7489,01254175,n,9,bull snakes,"2158,2188"
7490,01254298,n,9,any of several large harmless rodent-eating North American burrowing snakes,"2158,2188"
7491,01254497,n,9,bull snake of western North America that invades rodent burrows,"2158,2188"
7493,01254813,n,9,king snakes and milk snakes,"2158,2188"
7497,01255602,n,9,garter snakes,"2158,2188"
7499,01255970,n,9,widespread in North America,"2158,2188"
7501,01256236,n,9,yellow- or reddish-striped snake of temperate woodlands and grasslands to tropics,"2158,2188"
7502,01256406,n,9,lined snakes,"2158,2188"
7504,01256764,n,9,ground snakes,"2158,2188"
7505,01256883,n,9,small shy brightly-ringed terrestrial snake of arid or semiarid areas of western North America,"2158,2188"
7506,01257077,n,9,ground snakes,"2158,2188"
7511,01257864,n,9,North American water snakes,"2158,2188"
7477,01252305,n,9,a whipsnake of southern United States and Mexico; tail resembles a braided whip,"2158,2188"
7461,01249892,n,9,harmless North American snake with upturned nose; may spread its head and neck or play dead when disturbed,"2158,2188"
7482,01253155,n,9,large harmless snake of southeastern United States; often on farms,"2158,2188"
7496,01255348,n,9,nonvenomous tan and brown king snake with an arrow-shaped occipital spot; southeastern ones have red stripes like coral snakes,"2158,2188"
7549,01263941,n,9,in some classifications a family separate from Boidae comprising Old World boas,2158
7508,01257304,n,9,in some classifications placed in genus Haldea; small reddish-gray snake of eastern North America,"2158,2188"
7514,01258383,n,9,harmless European snake with a bright yellow collar; common in England,"2158,2188"
7507,01257204,n,9,ground snakes,"2158,2188"
7509,01257529,n,9,any of various mostly harmless snakes that live in or near water,"2158,2188"
7516,01258683,n,9,a genus of Colubridae,"2158,2188"
7517,01258814,n,9,harmless woodland snake of southeastern United States,"2158,2188"
7518,01258978,n,9,sand snakes,"2158,2188"
7519,01259109,n,9,small North American burrowing snake,"2158,2188"
7521,01259473,n,9,black-headed snakes,"2158,2188"
7553,01264592,n,9,of southeast Asia and East Indies; the largest snake in the world,"2158,2188"
7557,01265134,n,9,cobras; kraits; mambas; coral snakes; Australian taipan and tiger snakes,"2158,2188"
7523,01259770,n,9,vine snakes,"2158,2188"
7524,01259891,n,9,slender arboreal snake found from southern Arizona to Bolivia,"2158,2188"
7525,01260028,n,9,lyre snakes,"2158,2188"
7527,01260381,n,9,of desert regions of southwestern North America,"2158,2188"
7528,01260515,n,9,night snakes,"2158,2188"
7529,01260641,n,9,nocturnal prowler of western United States and Mexico,"2158,2188"
7530,01260793,n,9,blind snakes,"2158,2188"
7531,01260903,n,9,blind snakes,"2158,2188"
7532,01261061,n,9,wormlike burrowing snake of warm regions having vestigial eyes,"2158,2188"
7533,01261231,n,9,blind snakes of Asia and Africa and Americas,"2158,2188"
7535,01261626,n,9,a genus of Colubridae,"2158,2188"
7537,01261952,n,9,a variety of indigo snake,"2158,2188"
7538,01262072,n,9,any of various large nonvenomous snakes that kill their prey by crushing it in its coils,"2158,2188"
7539,01262236,n,9,boas and pythons,"2158,2188"
7540,01262435,n,9,any of several chiefly tropical constrictors with vestigial hind limbs,"2158,2188"
7541,01262664,n,9,very large boa of tropical America and West Indies,"2158,2188"
7542,01262802,n,9,boas of western North America,"2158,2188"
7544,01263172,n,9,boas of western North America,"2158,2188"
7545,01263313,n,9,boa of rocky desert of southwestern United States,"2158,2188"
7546,01263459,n,9,anacondas,"2158,2188"
7547,01263578,n,9,large arboreal boa of tropical South America,"2158,2188"
7534,01261395,n,9,burrows among roots of shrubs and beneath rocks in desert and rocky hillside areas and beach sand of western United States,"2158,2188"
7550,01264097,n,9,large Old World boas,"2158,2188"
7551,01264279,n,9,Old World boas,"2158,2188"
7552,01264428,n,9,Australian python with a variegated pattern on its back,"2158,2188"
7554,01264762,n,9,very large python of southeast Asia,"2158,2188"
7555,01264893,n,9,very large python of tropical and southern Africa,"2158,2188"
7556,01265047,n,9,with an amethyst color,"2158,2188"
7558,01265602,n,9,any of numerous venomous front-fanged snakes of warmer parts of both hemispheres,"2158,2188"
7560,01266255,n,9,coral snakes,"2158,2188"
7561,01266377,n,9,ranges from Central America to southeastern United States,"2158,2188"
7562,01266538,n,9,coral snakes,"2158,2188"
7563,01266666,n,9,ranges from Central America to southwestern United States,"2158,2188"
7564,01266834,n,9,any of various venomous elapid snakes of Asia and Africa and Australia,"2158,2188"
7565,01267040,n,9,Asian coral snakes,"2158,2188"
7566,01267202,n,9,of India,"2158,2188"
7567,01267293,n,9,African coral snakes,"2158,2188"
7568,01267427,n,9,small widely distributed arboreal snake of southern Africa banded in black and orange,"2158,2188"
7569,01267619,n,9,Australian coral snakes,"2158,2188"
7575,01268575,n,9,of tropical Africa and Asia,"2158,2188"
7576,01268692,n,9,cobra used by the Pharaohs as a symbol of their power over life and death,"2158,2188"
7536,01261742,n,9,large dark-blue nonvenomous snake that invades burrows; found in southern North America and Mexico,"2158,2188"
7522,01259602,n,9,small secretive ground-dwelling snake; found from central United States to Argentina,"2158,2188"
7526,01260157,n,9,mildly venomous snake with a lyre-shaped mark on the head; found in rocky areas from southwestern United States to Central America,"2158,2188"
7548,01263715,n,9,Old World boas: pythons; in some classifications considered a separate family from Boidae,"2158,2188"
7559,01265967,n,9,any of several venomous New World snakes brilliantly banded in red and black and either yellow or white; widely distributed in South and Central America,"2158,2188"
99829,N0000291,n,10,,
7633,01278589,n,9,the dead body of an animal esp. one slaughtered and dressed for food,
7634,01278721,n,9,the dead and rotting body of an animal,
7632,01278508,n,9,beaklike mouth of e.g. turtles,2233
7579,01269209,n,9,large cobra of southeastern Asia and the East Indies; the largest venomous snake; sometimes placed in genus Naja,"2158,2188"
7577,01268863,n,9,king cobra,"2158,2188"
7580,01269444,n,9,ringhals,"2158,2188"
7581,01269547,n,9,highly venomous snake of southern Africa able to spit venom up to seven feet,"2158,2188"
7582,01269731,n,9,mambas,"2158,2188"
7583,01269885,n,9,arboreal snake of central and southern Africa whose bite is often fatal,"2158,2188"
7584,01270045,n,9,southern African mamba dreaded because of its quickness and readiness to bite,"2158,2188"
7585,01270224,n,9,green phase of the black mamba,"2158,2188"
7586,01270312,n,9,Australian elapid snakes,"2158,2188"
7609,01274000,n,9,New World vipers: pit vipers,"2158,2188"
7615,01275377,n,9,large rattlesnakes; seldom bite unless startled or pursuing prey,"2158,2188"
7620,01276394,n,9,small pale-colored desert rattlesnake of southwestern United States; body moves in an S-shaped curve,"2158,2188"
7621,01276611,n,9,largest and most dangerous North American snake; of southwestern United States and Mexico,"2158,2188"
7624,01277218,n,9,extremely dangerous; most common in areas of scattered scrubby growth; from Mojave Desert to w. Texas and into Mexico,"2158,2188"
