id,lemma,synset,period,genre,notes
8431,589,76069,,,
8432,589,69284,,,
8433,589,73247,,,
8434,589,73248,,,
8436,589,77215,,,
8437,589,68510,,,
8438,589,77470,,,
8439,589,68509,,,
8440,589,77468,,,
8441,589,75160,,,
8443,589,75412,,,
8444,589,74899,,,
8445,589,74898,,,
8446,589,66063,,,
8447,589,73742,,,
8448,589,73740,,,
8450,589,68482,,,
8451,590,84479,,,
8452,590,84478,,,
8453,590,86013,,,
8455,590,84475,,,
8456,590,84474,,,
8457,590,84473,,,
8459,590,84466,,,
8460,590,84464,,,
8461,590,80366,,,
8462,590,81897,,,
8463,590,81895,,,
8464,590,82913,,,
8466,590,82901,,,
8467,590,79821,,,
8468,590,79822,,,
8469,590,89040,,,
8470,590,79823,,,
8471,590,82382,,,
8473,590,79820,,,
8474,590,79819,,,
8475,590,79818,,,
8476,590,79817,,,
8477,590,79816,,,
8478,590,79813,,,
8480,590,79301,,,
8481,590,79812,,,
8482,590,79811,,,
8483,590,79810,,,
8484,590,79809,,,
8485,590,79808,,,
8487,590,79806,,,
8488,590,79805,,,
8489,590,79804,,,
8490,590,79803,,,
8491,590,79802,,,
8492,590,84918,,,
8494,590,92584,,,
8495,590,81822,,,
8496,590,85919,,,
8497,590,89501,,,
8498,590,85916,,,
8499,590,85404,,,
8501,590,85389,,,
8502,590,79756,,,
8503,590,88455,,,
8504,590,85383,,,
8505,590,88454,,,
8506,590,85379,,,
8508,590,89985,,,
8509,590,90998,,,
8510,590,79448,,,
8511,590,79208,,,
8512,590,79206,,,
8513,590,89443,,,
8515,590,80723,,,
8516,590,88905,,,
8517,590,88384,,,
8518,590,88896,,,
8519,590,88383,,,
8520,590,90941,,,
8522,590,91424,,,
8523,590,91418,,,
8524,590,91416,,,
8525,590,91414,,,
8526,590,91409,,,
8527,590,88309,,,
8529,590,78577,,,
8530,590,84207,,,
8531,590,80593,,,
8532,590,82124,,,
8533,590,85689,,,
8534,590,85690,,,
8536,590,80569,,,
8537,590,87224,,,
8538,590,87223,,,
8539,590,87222,,,
8540,590,87221,,,
8541,590,87220,,,
8543,590,87218,,,
8544,590,87217,,,
8545,590,87216,,,
8546,590,87215,,,
8547,590,92844,,,
8548,590,90792,,,
8550,590,92836,,,
8551,590,87206,,,
8552,590,87205,,,
8553,590,87204,,,
8554,590,87203,,,
8555,590,79815,,,
8557,590,84633,,,
8558,590,90762,,,
8559,590,84616,,,
8560,590,84613,,,
8562,590,86131,,,
8563,590,89200,,,
8564,590,90736,,,
8566,590,83566,,,
8567,590,83561,,,
8568,590,79457,,,
8569,590,79456,,,
8570,590,79455,,,
8571,590,79454,,,
8573,590,79452,,,
8574,590,79451,,,
8575,590,79450,,,
8576,590,79449,,,
8577,590,79446,,,
8578,590,79447,,,
8580,590,79445,,,
8581,590,79444,,,
8582,590,85075,,,
8583,590,79443,,,
8584,590,79442,,,
8585,590,79441,,,
8587,590,84477,,,
8588,590,89152,,,
8589,590,82490,,,
8590,590,80428,,,
8591,590,84524,,,
8592,590,88603,,,
8594,590,91673,,,
8595,590,80407,,,
8596,590,84501,,,
8597,590,84492,,,
8598,590,79368,,,
8599,590,89604,,,
8601,590,92673,,,
8602,590,79873,,,
8603,592,31415,,,
8604,592,62971,,,
8605,592,21841,,,
8606,602,98270,,,
8608,570,78523,,,
8609,570,78522,,,
8610,570,78521,,,
8611,570,78520,,,
8612,570,78519,,,
8613,570,78518,,,
8615,570,78516,,,
8616,570,78515,,,
8617,570,78514,,,
8618,570,78513,,,
8619,570,78512,,,
8620,570,78511,,,
8622,570,78509,,,
8623,570,78508,,,
8624,570,78507,,,
8625,570,78506,,,
8626,570,78505,,,
8627,570,78504,,,
8629,570,78502,,,
8630,570,78501,,,
8631,570,78500,,,
8632,570,78499,,,
8633,570,78498,,,
8634,570,78497,,,
8636,570,78495,,,
8637,570,78494,,,
8638,570,78493,,,
8639,570,78492,,,
8640,570,78491,,,
8641,570,78490,,,
8643,570,80675,,,
8644,570,80674,,,
8645,543,84314,,,
8646,554,2679,,,
8647,554,27496,,,
8648,554,3849,,,
8650,563,27518,,,
8651,563,1403,,,
8652,563,21114,,,
8653,563,59640,,,
8654,563,33653,,,
8655,563,33652,,,
8657,563,24318,,,
8658,563,60139,,,
8659,563,1641,,,
8660,563,39522,,,
8661,563,39521,,,
8662,563,39520,,,
8664,563,13526,,,
8665,563,1496,,,
8666,563,13527,,,
8667,563,3286,,,
8669,563,19668,,,
8670,563,21457,,,
8671,563,2642,,,
8673,563,1358,,,
8674,563,65,,,
8675,563,24767,,,
8676,563,62525,,,
8677,563,62521,,,
8678,563,25400,,,
8680,563,59947,,,
8681,563,26790,,,
8682,563,41633,,,
8683,563,41375,,,
8684,563,62493,,,
8685,563,32661,,,
8687,563,39441,,,
8688,563,18694,,,
8689,563,14854,,,
8690,563,14853,,,
8691,656,4383,,,
8692,656,23035,,,
8694,656,62410,,,
8695,656,23502,,,
8696,656,23501,,,
8697,656,59340,,,
8698,656,23591,,,
8699,656,30791,,,
8701,656,60483,,,
8702,656,62311,,,
8703,656,23650,,,
8704,656,60481,,,
8705,656,60385,,,
8706,656,23491,,,
8708,656,60737,,,
8709,656,24832,,,
8710,664,88447,,,
8711,664,92413,,,
8712,664,79484,,,
8713,664,88952,,,
8715,664,92399,,,
8716,664,82796,,,
8717,664,82797,,,
8718,664,78700,,,
8719,664,79979,,,
8720,664,85706,,,
8722,664,92390,,,
8723,664,82150,,,
8724,664,87009,,,
8725,664,80603,,,
8726,664,89417,,,
8727,664,92749,,,
8729,664,80977,,,
8730,664,80976,,,
8731,664,85712,,,
8732,664,88396,,,
8733,664,84687,,,
8734,664,84686,,,
8736,664,80460,,,
8737,664,80459,,,
8738,664,84682,,,
8739,664,89030,,,
8740,664,81351,,,
8741,664,88391,,,
8743,664,81347,,,
8744,664,91844,,,
8745,664,91843,,,
8746,664,92351,,,
8747,664,90171,,,
8748,664,88122,,,
8750,664,90428,,,
8751,664,81723,,,
8752,664,81722,,,
8753,664,81721,,,
8754,664,84662,,,
8755,664,84661,,,
8757,664,89136,,,
8758,664,87337,,,
8759,664,83242,,,
8760,664,85290,,,
8761,664,87334,,,
8762,664,85287,,,
8764,664,85286,,,
8765,664,85285,,,
8766,664,85284,,,
8767,664,90142,,,
8768,664,92446,,,
8769,664,85913,,,
8771,664,79637,,,
8772,664,84883,,,
8773,664,85524,,,
8774,664,85523,,,
8776,664,86655,,,
8777,664,78861,,,
8778,664,78860,,,
8780,664,89220,,,
8781,664,89218,,,
8782,664,84866,,,
8783,664,86657,,,
8784,664,86652,,,
8785,655,86417,,,
8787,628,75774,,,
8788,628,66548,,,
8789,628,66547,,,
8790,628,68082,,,
8791,628,68080,,,
8792,628,71151,,,
8794,628,73187,,,
8795,628,77229,,,
8796,628,76198,,,
8797,628,66987,,,
8798,628,66986,,,
8799,628,66984,,,
8801,628,77223,,,
8802,628,73638,,,
8803,628,73122,,,
8804,628,75170,,,
8805,628,76192,,,
8806,628,76191,,,
8808,628,74650,,,
8809,628,74649,,,
8810,628,75160,,,
8811,628,71061,,,
8812,628,70547,,,
8813,628,71056,,,
8815,628,75660,,,
8816,628,66441,,,
8817,628,67977,,,
8818,628,68487,,,
8819,628,68485,,,
8820,628,71042,,,
8822,628,76158,,,
8823,628,76157,,,
8824,628,76155,,,
8825,628,66932,,,
8826,628,75120,,,
8827,628,66415,,,
8829,628,74086,,,
8830,628,73567,,,
8831,628,69982,,,
8832,628,70495,,,
8833,628,70494,,,
8834,628,70496,,,
8836,628,73566,,,
8837,628,71513,,,
8838,628,76635,,,
8839,628,76634,,,
8840,628,76633,,,
8841,628,70999,,,
8843,628,74579,,,
8844,628,67409,,,
8845,628,76102,,,
8846,628,69445,,,
8847,628,70979,,,
8848,628,70974,,,
8850,628,74045,,,
8851,628,74044,,,
8852,628,78135,,,
8853,628,70966,,,
8854,628,70964,,,
8855,628,77619,,,
8857,628,70961,,,
8858,628,74538,,,
8859,628,78121,,,
8860,628,76069,,,
8861,628,75039,,,
8862,628,66840,,,
8864,628,78105,,,
8865,628,78106,,,
8866,628,66839,,,
8867,628,72980,,,
8868,628,70934,,,
8869,628,66326,,,
8871,628,66324,,,
8872,628,67344,,,
8873,628,72464,,,
8874,628,68874,,,
8875,628,68868,,,
8876,628,67329,,,
8878,628,76029,,,
8879,628,76536,,,
8880,628,68855,,,
8881,628,66282,,,
8883,628,75488,,,
8884,628,78038,,,
8885,628,68312,,,
8887,628,72912,,,
8888,628,78033,,,
8889,628,66764,,,
8890,628,77011,,,
8891,628,75985,,,
8892,628,76497,,,
8894,628,75983,,,
8895,628,78030,,,
8896,628,72909,,,
8897,628,75980,,,
8898,628,72906,,,
8899,628,78025,,,
8901,628,75972,,,
8902,628,68801,,,
8903,628,74432,,,
8904,628,77504,,,
8905,628,72383,,,
8906,628,70844,,,
8908,628,77496,,,
8909,628,66741,,,
8910,628,66740,,,
8911,628,71347,,,
8912,628,66738,,,
8913,628,70833,,,
8915,628,70831,,,
8916,628,69288,,,
8917,628,69284,,,
8918,628,76435,,,
8919,628,66178,,,
8920,628,66177,,,
8922,628,76927,,,
8923,628,67708,,,
8924,628,67194,,,
8925,628,67705,,,
8926,628,67190,,,
8927,628,67702,,,
8929,628,67180,,,
8930,628,69744,,,
8931,628,69743,,,
8932,628,76394,,,
8933,628,69740,,,
8934,628,69739,,,
8936,628,69226,,,
8937,628,67177,,,
8938,628,68199,,,
8939,628,71781,,,
8940,628,71778,,,
8941,628,76385,,,
8943,628,75355,,,
8944,628,76893,,,
8945,628,66652,,,
8946,628,75354,,,
8947,628,72793,,,
8948,628,72281,,,
8950,628,67667,,,
8951,628,77397,,,
8952,628,70227,,,
8953,628,77906,,,
8954,628,76370,,,
8955,628,67665,,,
8957,628,73293,,,
8958,628,67661,,,
8959,628,67660,,,
8960,628,72777,,,
8961,628,69194,,,
8962,628,69193,,,
8964,628,67647,,,
8965,628,69699,,,
8966,628,68677,,,
8967,628,69186,,,
8968,628,69185,,,
8969,628,77889,,,
8971,628,71144,,,
8972,628,68074,,,
8973,628,71145,,,
8974,628,71143,,,
8975,628,68583,,,
8976,628,68065,,,
8978,628,68576,,,
8979,628,69601,,,
8980,628,75746,,,
8981,628,75745,,,
8982,628,75744,,,
8983,628,74719,,,
8985,628,75740,,,
8986,628,66520,,,
8987,628,75737,,,
8988,628,74712,,,
8990,628,75733,,,
8991,628,75728,,,
8992,628,75727,,,
8994,628,75722,,,
8995,628,76233,,,
8996,628,70597,,,
8997,628,66498,,,
8998,628,73155,,,
8999,628,73152,,,
9001,628,75712,,,
9002,628,75711,,,
9003,628,75709,,,
9004,628,68064,,,
9005,628,75840,,,
9006,628,74812,,,
9008,628,69181,,,
9009,628,71228,,,
9010,628,69179,,,
9011,628,71226,,,
9012,628,72761,,,
9013,628,74804,,,
9015,628,75821,,,
9016,628,75309,,,
9017,628,73770,,,
9018,628,75306,,,
9019,628,73256,,,
9020,628,77352,,,
9022,628,77342,,,
9023,628,68124,,,
9024,628,68635,,,
9025,628,71187,,,
9026,628,69650,,,
9027,628,73749,,,
9029,628,76306,,,
9030,628,69653,,,
9031,628,76304,,,
9032,628,70675,,,
9033,628,69649,,,
9034,628,75792,,,
9036,628,75278,,,
9037,628,72764,,,
9038,628,75277,,,
9039,628,70664,,,
9040,628,72762,,,
9041,628,69125,,,
9043,628,71172,,,
9044,628,76288,,,
9045,628,68097,,,
9046,628,74752,,,
9047,611,83767,,,
9048,611,83762,,,
9050,609,76413,,,
9051,609,14332,,,
9052,609,70265,,,
9053,609,70263,,,
9054,609,57970,,,
9055,609,41330,,,
9057,609,70137,,,
9058,609,74349,,,
9059,609,75114,,,
9060,609,73321,,,
9061,609,74218,,,
9062,609,58216,,,
9064,609,1127,,,
9065,609,8164,,,
9066,609,77281,,,
9067,609,69475,,,
9068,609,39522,,,
9069,609,39521,,,
9071,609,21085,,,
9072,609,74452,,,
9073,609,69751,,,
9074,609,72662,,,
9075,609,19668,,,
9076,609,74196,,,
9078,609,69326,,,
9079,609,333,,,
9080,609,78028,,,
9081,609,73545,,,
9082,609,81478,,,
9083,609,38081,,,
9085,609,72953,,,
9086,609,68932,,,
9087,609,66370,,,
9088,609,68801,,,
9089,609,69057,,,
9090,609,24767,,,
9092,609,72635,,,
9093,609,90298,,,
9094,609,77750,,,
9095,609,22780,,,
9097,609,14333,,,
9098,609,70576,,,
9099,609,76463,,,
9101,609,26790,,,
9102,609,1829,,,
9103,609,77727,,,
9104,609,41375,,,
9105,609,72478,,,
9106,609,27933,,,
9108,609,9616,,,
9109,609,18317,,,
9110,609,90386,,,
9111,609,5136,,,
9112,609,60172,,,
9113,609,71183,,,
9115,609,69645,,,
9116,609,77451,,,
9117,609,70283,,,
9118,609,70281,,,
9119,609,74246,,,
9120,609,48774,,,
9122,637,69119,,,
9123,637,67582,,,
9124,637,77307,,,
9125,637,68090,,,
9126,637,68089,,,
9127,637,70645,,,
9129,637,66545,,,
9130,637,69104,,,
9131,637,74731,,,
9132,637,74730,,,
9133,637,75238,,,
9134,637,77795,,,
9136,637,77793,,,
9137,637,76760,,,
9138,637,71126,,,
9139,637,71125,,,
9140,637,66512,,,
9141,637,68559,,,
9143,637,68557,,,
9144,637,68556,,,
9145,637,68555,,,
9146,637,68552,,,
9147,637,68553,,,
9148,637,70596,,,
9150,637,68550,,,
9151,637,73157,,,
9152,637,68548,,,
9153,637,68545,,,
9154,637,68538,,,
9155,637,74172,,,
9157,637,75706,,,
9158,637,77242,,,
9159,637,68537,,,
9160,637,77239,,,
9161,637,73143,,,
9162,637,75701,,,
9164,637,67499,,,
9165,637,76199,,,
9166,637,70569,,,
9167,637,77735,,,
9168,637,77734,,,
9169,637,73638,,,
9171,637,69537,,,
9172,637,75678,,,
9173,637,77215,,,
9174,637,68510,,,
9175,637,68509,,,
9176,637,77211,,,
9178,637,68499,,,
9179,637,77200,,,
9180,637,68482,,,
9181,637,74112,,,
9182,637,77691,,,
9183,637,70520,,,
9185,637,68975,,,
9186,637,68974,,,
9187,637,73581,,,
9188,637,73580,,,
9189,637,77154,,,
9190,637,69465,,,
9192,637,75602,,,
9193,637,77651,,,
9194,637,74066,,,
9195,637,70481,,,
9196,637,76102,,,
9197,637,68423,,,
9199,637,77632,,,
9200,637,66361,,,
9201,637,72501,,,
9202,637,66867,,,
9204,637,72496,,,
9205,637,69930,,,
9206,637,72490,,,
9208,637,66857,,,
9209,637,77607,,,
9210,637,76069,,,
9211,637,77084,,,
9212,637,77081,,,
9213,637,72980,,,
9215,637,68877,,,
9216,637,68874,,,
9217,637,77063,,,
9218,637,77062,,,
9219,637,69889,,,
9220,637,70913,,,
9222,637,66298,,,
9223,637,77047,,,
9224,637,78069,,,
9225,637,78068,,,
9226,637,74468,,,
9227,637,68836,,,
9229,637,78048,,,
9230,637,77021,,,
9231,637,76508,,,
9232,637,77531,,,
9233,637,75469,,,
9234,637,75460,,,
9236,637,78008,,,
9237,637,66735,,,
9238,637,68780,,,
9239,637,68779,,,
9240,637,68774,,,
9241,637,70311,,,
9243,637,69284,,,
9244,637,77470,,,
9245,637,70300,,,
9246,637,77468,,,
9247,637,71320,,,
9248,637,74903,,,
9250,637,69780,,,
9251,637,75412,,,
9252,637,74899,,,
9253,637,74898,,,
9254,637,77452,,,
9255,637,77966,,,
9257,637,77454,,,
9258,637,77453,,,
9259,637,77964,,,
9260,637,77962,,,
9261,637,69761,,,
9262,637,69760,,,
9264,637,69754,,,
9265,637,76409,,,
9266,637,67186,,,
9267,637,73328,,,
9268,637,76398,,,
9269,637,69229,,,
9271,637,77925,,,
9272,637,77924,,,
9273,637,72289,,,
9274,637,74844,,,
9275,637,72280,,,
9276,637,72279,,,
9278,637,76373,,,
9279,637,77396,,,
9280,637,67154,,,
9281,637,76370,,,
9282,637,68687,,,
9283,637,68174,,,
9285,637,71240,,,
9286,637,66631,,,
9287,637,73286,,,
9288,637,71749,,,
9289,637,73283,,,
9290,637,72756,,,
9292,637,76847,,,
9293,637,76846,,,
9294,637,72748,,,
9295,637,68651,,,
9296,637,68649,,,
9297,637,75814,,,
9299,637,68639,,,
9300,637,73248,,,
9301,637,73247,,,
9302,637,68636,,,
9303,637,73243,,,
9304,637,68633,,,
9306,637,72726,,,
9307,637,66581,,,
9308,637,77332,,,
9309,637,68621,,,
9311,637,66063,,,
9312,637,73742,,,
9313,637,66060,,,
9315,637,74761,,,
9316,637,68615,,,
9317,637,73223,,,
9318,637,68612,,,
9319,637,68611,,,
9320,637,68610,,,
9322,637,67584,,,
9323,616,89978,,,
9324,616,92918,,,
9325,616,88306,,,
9326,616,88305,,,
9327,616,85096,,,
9329,616,83940,,,
9330,616,85476,,,
9331,616,84430,,,
9332,616,88392,,,
9333,616,79302,,,
9334,616,81472,,,
9336,616,83890,,,
9337,616,87080,,,
9338,616,83879,,,
9339,616,83875,,,
9340,616,83876,,,
9341,616,91938,,,
9343,616,83873,,,
9344,616,83872,,,
9345,616,83871,,,
9346,616,83870,,,
9347,616,83869,,,
9348,616,83858,,,
9350,616,83864,,,
9351,616,83863,,,
9352,616,84630,,,
9353,616,83861,,,
9354,616,83860,,,
9355,616,83859,,,
9357,616,80261,,,
9358,614,57983,,,
9359,614,3198,,,
9360,614,59388,,,
9361,614,120,,,
9362,614,62326,,,
9364,614,58484,,,
9365,614,1521,,,
9366,614,65903,,,
9367,614,59244,,,
9368,614,60138,,,
9369,614,41576,,,
9371,614,2015,,,
9372,614,22750,,,
9373,614,33885,,,
9374,614,15068,,,
9375,614,20315,,,
9376,614,62403,,,
9378,614,701,,,
9379,614,41272,,,
9380,614,2353,,,
9381,614,177,,,
9382,614,58660,,,
9383,614,58750,,,
9385,614,1941,,,
9386,614,33662,,,
9387,614,41362,,,
9388,614,61585,,,
9389,614,1551,,,
9390,614,33670,,,
9392,614,16518,,,
9393,614,4353,,,
9394,614,24833,,,
9395,614,31104,,,
9396,615,57983,,,
9397,615,3198,,,
9399,615,62326,,,
9400,615,1524,,,
9401,615,1521,,,
9402,615,65903,,,
9403,615,60138,,,
9404,615,41576,,,
9406,615,2015,,,
9407,615,22750,,,
9408,615,33885,,,
9409,615,15068,,,
9410,615,62403,,,
9411,615,22846,,,
9413,615,2353,,,
9414,615,177,,,
9415,615,33952,,,
9416,615,41372,,,
9418,615,1941,,,
9419,615,33662,,,
9420,615,41362,,,
9422,615,1551,,,
9423,615,33670,,,
9424,615,1159,,,
9425,615,16518,,,
9426,615,4353,,,
9427,615,24833,,,
9429,653,86775,,,
9430,653,80246,,,
9431,653,82965,,,
9432,653,84719,,,
9433,653,80365,,,
9434,653,89001,,,
9436,653,88996,,,
9437,571,85389,,,
9438,571,79448,,,
9439,652,6270,,,
9440,652,44285,,,
9441,652,31225,,,
9443,652,35061,,,
9444,652,27250,,,
9445,652,31217,,,
9446,652,35952,,,
9447,652,32878,,,
9448,652,35308,,,
9450,652,101867,,,
9451,652,30569,,,
9452,652,20456,,,
9453,652,20454,,,
9454,652,20453,,,
9455,652,31327,,,
9457,652,32859,,,
9458,652,33497,,,
9459,652,26711,,,
9460,652,32852,,,
9461,652,59474,,,
9462,652,44239,,,
9464,652,45132,,,
9465,652,20557,,,
9466,652,20556,,,
9467,652,21956,,,
9468,652,5960,,,
9469,652,44609,,,
9471,652,22850,,,
9472,652,36164,,,
9473,652,44611,,,
9474,652,7746,,,
9475,652,1983,,,
9476,652,15551,,,
9478,652,9144,,,
9479,652,33969,,,
9480,652,37678,,,
9481,652,36141,,,
9482,652,29741,,,
9483,652,33447,,,
9485,652,45710,,,
9486,652,22798,,,
9487,652,142,,,
9488,652,59018,,,
9489,652,24841,,,
9490,652,31236,,,
9492,652,27650,,,
9493,652,31362,,,
9494,620,4383,,,
9495,620,23501,,,
9496,620,23491,,,
9497,620,23490,,,
9499,620,24832,,,
9500,624,69119,,,
9501,624,77307,,,
9502,624,70647,,,
9503,624,68082,,,
9504,624,66545,,,
9506,624,77292,,,
9507,624,77291,,,
9508,624,66512,,,
9509,624,75721,,,
9510,624,75719,,,
9511,624,73157,,,
9513,624,73148,,,
9514,624,73143,,,
9515,624,71083,,,
9516,624,66987,,,
9517,624,66986,,,
9518,624,76712,,,
9520,624,73638,,,
9521,624,77222,,,
9522,624,77731,,,
9523,624,69537,,,
9525,624,68510,,,
9526,624,68509,,,
9527,624,75160,,,
9529,624,68482,,,
9530,624,70526,,,
9531,624,77691,,,
9532,624,70009,,,
9533,624,68975,,,
9534,624,68974,,,
9536,624,77675,,,
9537,624,68458,,,
9538,624,73564,,,
9539,624,73558,,,
9540,624,77651,,,
9541,624,74579,,,
9543,624,68939,,,
9544,624,69450,,,
9545,624,68423,,,
9546,624,76611,,,
9547,624,66361,,,
9548,624,66355,,,
9550,624,75556,,,
9551,624,77599,,,
9552,624,70941,,,
9553,624,70937,,,
9554,624,70932,,,
9555,624,76564,,,
9557,624,69897,,,
9558,624,69885,,,
9559,624,78068,,,
9560,624,78069,,,
9561,624,74484,,,
9562,624,68836,,,
9564,624,74463,,,
9565,624,76508,,,
9566,624,74945,,,
9567,624,72877,,,
9568,624,72874,,,
9569,624,77992,,,
9571,624,76451,,,
9572,624,77983,,,
9573,624,77470,,,
9574,624,77468,,,
9575,624,74903,,,
9576,624,75412,,,
9578,624,74898,,,
9579,624,67725,,,
9580,624,75398,,,
9581,624,76420,,,
9582,624,69754,,,
9583,624,74866,,,
9585,624,73328,,,
9586,624,72289,,,
9587,624,76370,,,
9588,624,77390,,,
9589,624,69197,,,
9590,624,73286,,,
9592,624,77872,,,
9593,624,67117,,,
9594,624,67616,,,
9595,624,73248,,,
9596,624,73247,,,
9597,624,72726,,,
9599,624,69136,,,
9600,624,66063,,,
9601,624,73742,,,
9602,624,73740,,,
9603,624,73223,,,
9604,624,69127,,,
9606,630,283,,,
9607,630,953,,,
9608,630,952,,,
9609,630,60468,,,
9610,630,4399,,,
9611,630,34658,,,
9613,630,4738,,,
9614,634,19515,,,
9615,633,45663,,,
9616,633,17340,,,
9617,633,634,,,
9618,633,953,,,
9620,633,29834,,,
9621,636,19515,,,
9622,636,953,,,
9623,636,952,,,
9624,636,27764,,,
9625,636,59340,,,
9627,639,77084,,,
9628,639,76762,,,
9629,639,70297,,,
9630,639,73912,,,
9632,639,77396,,,
9633,639,76757,,,
9634,639,75571,,,
9636,639,66735,,,
9637,639,77081,,,
9638,639,75501,,,
9639,639,77292,,,
9640,639,77291,,,
9641,639,77063,,,
9643,639,76199,,,
9644,639,69127,,,
9645,639,67910,,,
9646,639,77057,,,
9647,640,28201,,,
9648,641,31094,,,
9650,641,84340,,,
9651,641,101356,,,
9652,641,83174,,,
9653,641,77396,,,
9654,641,70485,,,
9655,641,77908,,,
9657,641,77906,,,
9658,641,77904,,,
9659,641,59340,,,
9660,641,80970,,,
9661,641,67910,,,
9662,641,82108,,,
9664,641,90679,,,
9665,641,96182,,,
9666,641,90676,,,
9667,641,66735,,,
9668,641,89901,,,
9669,641,76199,,,
9671,641,85664,,,
9672,641,77084,,,
9673,641,77081,,,
9674,641,87706,,,
9675,641,70297,,,
9676,641,68499,,,
9678,641,77063,,,
9679,641,77062,,,
9680,641,77057,,,
9681,638,23518,,,
9682,638,27836,,,
9683,638,23292,,,
9685,638,31111,,,
9686,638,22750,,,
9687,638,186,,,
9688,638,4665,,,
9689,638,27127,,,
9690,638,62326,,,
9692,638,27538,,,
9693,638,177,,,
9694,638,65904,,,
9695,638,29199,,,
9696,638,28174,,,
9697,638,22732,,,
9699,638,28201,,,
9700,638,41576,,,
9701,638,162,,,
9702,638,24833,,,
9703,658,22234,,,
9704,658,22233,,,
9706,672,81125,,,
9707,672,85702,,,
9708,672,85931,,,
9709,672,87306,,,
9710,672,89295,,,
9711,672,83542,,,
9713,672,78879,,,
9714,672,91585,,,
9715,672,84481,,,
9716,672,92411,,,
9717,672,82797,,,
9718,672,82796,,,
9720,672,90986,,,
9721,672,90985,,,
9722,672,82790,,,
9723,672,92390,,,
9724,672,90981,,,
9725,672,85598,,,
9727,672,86613,,,
9728,672,85712,,,
9729,672,85706,,,
9730,672,81350,,,
9731,672,81347,,,
9732,672,79292,,,
9734,672,87470,,,
9735,672,86188,,,
9736,672,86187,,,
9737,672,85528,,,
9739,672,85524,,,
9740,672,85523,,,
9741,672,85520,,,
9743,672,83086,,,
9744,672,85511,,,
9745,675,86383,,,
9746,644,27011,,,
9747,644,27135,,,
9748,644,23292,,,
9750,644,62326,,,
9751,644,27633,,,
9752,644,62440,,,
9753,644,41576,,,
9754,644,3554,,,
9755,644,22750,,,
9757,644,42194,,,
9758,644,27970,,,
9759,644,27838,,,
9760,644,27836,,,
9761,644,27830,,,
9762,644,23733,,,
9764,644,179,,,
9765,644,177,,,
9766,644,2353,,,
9767,644,33071,,,
9768,644,28201,,,
9769,644,5021,,,
9771,644,27142,,,
9772,644,24833,,,
9773,677,91957,,,
9774,677,91956,,,
9775,677,91955,,,
9776,677,82818,,,
9778,663,26878,,,
9779,663,26877,,,
9780,663,34427,,,
9781,663,27001,,,
9782,663,26869,,,
9783,663,37367,,,
9785,663,501,,,
9786,663,23668,,,
9787,663,62577,,,
9788,663,34538,,,
9789,663,62440,,,
9790,663,34659,,,
9792,663,42194,,,
9793,663,22607,,,
9794,663,60235,,,
9795,663,62022,,,
9796,663,43583,,,
9797,663,27197,,,
9799,663,23480,,,
9800,663,62258,,,
9801,663,4402,,,
9802,663,27558,,,
9803,663,3105,,,
9804,663,2075,,,
9806,663,30358,,,
9807,663,30360,,,
9808,663,27924,,,
9809,663,26902,,,
9810,663,23701,,,
9811,663,20,,,
9813,663,27912,,,
9814,663,23686,,,
9815,663,26752,,,
9816,663,27520,,,
9817,632,89009,,,
9818,631,58380,,,
9820,631,953,,,
9821,631,952,,,
9822,631,60468,,,
9823,631,4399,,,
9824,631,34658,,,
9825,631,57283,,,
9827,657,67582,,,
9828,657,77820,,,
9829,657,67572,,,
9830,657,77808,,,
9831,657,67566,,,
9832,657,67565,,,
9834,657,77795,,,
9835,657,77794,,,
9836,657,77793,,,
9837,657,69593,,,
9838,657,73688,,,
9839,657,67543,,,
9841,657,75719,,,
9842,657,67525,,,
9843,657,75716,,,
9844,657,67521,,,
9846,657,75711,,,
9847,657,75709,,,
9848,657,73657,,,
9850,657,67507,,,
9851,657,77745,,,
9852,657,69551,,,
9853,657,67499,,,
9854,657,77735,,,
9855,657,67496,,,
9857,657,77734,,,
9858,657,73638,,,
9859,657,67492,,,
9860,657,77730,,,
9861,657,67487,,,
9862,657,67478,,,
9864,657,67482,,,
9865,657,67481,,,
9866,657,67479,,,
9867,657,67477,,,
9868,657,75671,,,
9869,657,77716,,,
9871,657,77715,,,
9872,657,75667,,,
9873,657,67473,,,
9874,657,67472,,,
9875,657,67471,,,
9876,657,67470,,,
9878,657,67466,,,
9879,657,67463,,,
9880,657,67454,,,
9881,657,67448,,,
9882,657,69492,,,
9883,657,75630,,,
9885,657,69483,,,
9886,657,69479,,,
9887,657,77667,,,
9888,657,73571,,,
9889,657,73567,,,
9890,657,73566,,,
9892,657,69443,,,
9893,657,69442,,,
9894,657,77632,,,
9895,657,77622,,,
9896,657,77621,,,
9897,657,77607,,,
9899,657,71449,,,
9900,657,67351,,,
9901,657,67350,,,
9902,657,67343,,,
9903,657,67344,,,
9904,657,77584,,,
9906,657,67337,,,
9907,657,77243,,,
9908,657,75194,,,
9909,657,73136,,,
9910,657,73135,,,
9911,657,77229,,,
9913,657,73127,,,
9914,657,73128,,,
9915,657,77223,,,
9916,657,77211,,,
9917,657,77209,,,
9918,657,77208,,,
9920,657,66964,,,
9921,657,77201,,,
9922,657,66962,,,
9923,657,66961,,,
9924,657,71056,,,
9925,657,66959,,,
9927,657,71042,,,
