δατισμός,n,----------,,,,,,0
100174,τ02177,τουτῶθεν,r,----------,,,,,,0
100184,τ02190,τραγανός,a,aps---mn1-,τραγανός τραγανή τραγανόν,,,,,0
100195,τ02217,τραγηματοπώλης,n,n-s---mn1e,τραγηματοπώλου,,,,,0
100212,τ02233,τραγοκουρικός,a,aps---mn1-,τραγοκουρικός τραγοκουρική τραγοκουρικόν,,,,,0
100237,τ02203,τραγῳδοδιδάσκαλος,n,n-s---mn2-,τραγῳδοδιδασκάλου,,,,,0
100244,τ02248,τρακτευτής,n,n-s---mn1e,τρακτευτού,,,,,0
100257,τ02261,τρανωτικός,a,aps---mn1-,τρανωτικός τρανωτική τρανωτικόν,,,,,0
100273,τ02277,τραπεζόκορος,a,aps---cn2-,τραπεζόκορος τραπεζόκορος τραπεζόκορον,,,,,0
100299,τ02303,τραυλίζω,v,----------,,,,,,0
100302,τ02306,τραυλός,a,aps---mn1-,τραυλός τραυλή τραυλόν,,,,,0
100316,τ02319,τραυματοποιός,a,aps---cn2-,τραυματοποιός τραυματοποιός τραυματοποιόν,,,,,0
100369,τ02370,τραχωματικός,a,aps---mn1-,τραχωματικός τραχωματική τραχωματικόν,,,,,0
100384,τ02382,τρεισκαιδεκασύλλαβος,a,aps---cn2-,τρεισκαιδεκασύλλαβος τρεισκαιδεκασύλλαβος τρεισκαιδεκασύλλαβον,,,,,0
100392,τ02390,τρεισκαιδεκώρυγος,a,aps---cn2-,τρεισκαιδεκώρυγος τρεισκαιδεκώρυγος τρεισκαιδεκώρυγον,,,,,0
100409,τ02409,τρεχέδειπνος,a,aps---cn2-,τρεχέδειπνος τρεχέδειπνος τρεχέδειπνον,,,,,0
100431,τ02428,τρηχώδης,a,aps---cn3s,τρηχώδης τρηχώδης τρηχώ͂δες,,,,,0
100449,τ02447,τριάκοιστος,n,----------,,,,,,0
100458,τ02456,τριακοντάζυγος,a,aps---cn2-,τριακοντάζυγος τριακοντάζυγος τριακοντάζυγον,,,,,0
100485,τ02483,τριακονταχοίνικος,a,aps---cn2-,τριακονταχοίνικος τριακονταχοίνικος τριακονταχοίνικον,,,,,0
100490,τ02488,τριακοντέτης,a,aps---cn3s,τριακοντέτης τριακοντέτης τριακοντέτες,,,,,0
100492,τ02490,τριακοντόδραχμος,a,aps---cn2-,τριακοντόδραχμος τριακοντόδραχμος τριακοντόδραχμον,,,,,0
100525,τ02522,τριαύχενος,a,aps---cn2-,τριαύχενος τριαύχενος τριαύχενον,,,,,0
100541,τ02537,τριβίδιν,n,----------,,,,,,0
100542,τ02539,τριβικός,a,aps---mn1-,τριβικός τριβική τριβικόν,,,,,0
100560,τ02556,τριβωνιώδης,a,aps---cn3s,τριβωνιώδης τριβωνιώδης τριβωνιώ͂δες,,,,,0
100581,τ02575,τριγλοφόρος,a,aps---cn2-,τριγλοφόρος τριγλοφόρος τριγλοφόρον,,,,,0
100593,τ02587,τριγχός,n,----------,,,,,,0
100596,τ02590,τριγωνικός,a,aps---mn1-,τριγωνικός τριγωνική τριγωνικόν,,,,,0
100618,τ02614,τριέλικτος,a,aps---cn2-,τριέλικτος τριέλικτος τριέλικτον,,,,,0
100642,τ02638,τριημικοτύλιον,n,n-s---nn2-,τριημικοτυλίου,,,,,0
100657,τ02653,τριηραρχικός,a,aps---mn1-,τριηραρχικός τριηραρχική τριηραρχικόν,,,,,0
100680,τ02677,τρικαλίνδητος,a,aps---cn2-,τρικαλίνδητος τρικαλίνδητος τρικαλίνδητον,,,,,0
100691,τ02687,τρικλιναρχία,n,n-s---fn1l,τρικλιναρχίας,,,,,0
100698,τ02694,τρίκλωστος,a,aps---cn2-,τρίκλωστος τρίκλωστος τρίκλωστον,,,,,0
100722,τ02718,τρικυλίνδητος,a,aps---cn2-,τρικυλίνδητος τρικυλίνδητος τρικυλίνδητον,,,,,0
100737,τ02734,τριλοφία,n,n-s---fn1l,τριλοφίας,,,,,0
100738,τ02735,τρίλοφος,a,aps---cn2-,τρίλοφος τρίλοφος τρίλοφον,,,,,0
100750,τ02747,τριμηνιαῖος,a,aps---mn1-,τριμηνιαῖος τριμηνιαῖα τριμηνιαῖον,,aps---cn2-=τριμηνιαῖος aps---cn2-=τριμηνιαῖος aps---nn2-=τριμηνιαῖον,,,0
100788,τ02784,τριόδους,n,----------,,,,,,0
100792,τ02787,τριολύμπιος,a,aps---cn2-,τριολύμπιος τριολύμπιος τριολύμπιον,,,,,0
100813,τ02806,τριπαλαιστιαῖος,a,aps---mn1-,τριπαλαιστιαῖος τριπαλαιστιαῖα τριπαλαιστιαῖον,,,,,0
100838,τ02832,τριπλασιεπιδιμερής,a,aps---cn5s,τριπλασιεπιδιμερής τριπλασιεπιδιμερής τριπλασιεπιδιμερές,,,,,0
100856,τ02848,τριπόδειος,a,aps---cn2-,τριπόδειος τριπόδειος τριπόδειον,,,,,0
100876,τ02868,τρίπορθος,a,aps---cn2-,τρίπορθος τρίπορθος τρίπορθον,,,,,0
100886,τ02879,τριπτήριον,n,n-s---nn2-,τριπτηρίου,,,,,0
100888,,Τριπτόλεμος,n,n-s---mn2-,Τριπτολέμου,,,/trip.tó.le.mos/,,0
100903,τ02896,τρισάθλιος,a,aps---mn1-,τρισάθλιος τρισάθλια τρισάθλιον,,,/tri.sǎː.tʰli.os/,,0
100945,τ02938,τρισμακάριος,a,aps---mn1-,τρισμακάριος τρισμακάρια τρισμακάριον,,,,,0
100973,τ02966,τρισσοκέφαλος,a,aps---cn2-,τρισσοκέφαλος τρισσοκέφαλος τρισσοκέφαλον,,,,,0
100977,τ02970,τρίσταθμος,a,aps---cn2-,τρίσταθμος τρίσταθμος τρίσταθμον,,,,,0
100984,τ02977,τρίστιχος,a,aps---cn2-,τρίστιχος τρίστιχος τρίστιχον,,,,,0
101002,τ02995,τρισχιλιοφόρος,a,aps---cn2-,τρισχιλιοφόρος τρισχιλιοφόρος τρισχιλιοφόρον,,,,,0
101022,τ03016,τρϊτεία,n,n-s---fn1l,τρϊτείας,,,,,0
101023,τ03017,τρίτειχος,a,aps---cn2-,τρίτειχος τρίτειχος τρίτειχον,,,,,0
101046,τ03035,τριτόσπονδος,a,aps---cn2-,τριτόσπονδος τριτόσπονδος τριτόσπονδον,,,,,0
101074,τ03057,τριφόρος,a,aps---cn2-,τριφόρος τριφόρος τριφόρον,,,,,0
101082,τ03065,τρίφυλλος,a,aps---cn2-,τρίφυλλος τρίφυλλος τρίφυλλον,,,,,0
101102,τ03085,τριχθάδιος,a,aps---mn1-,τριχθάδιος τριχθάδια τριχθάδιον,,,,,0
101123,τ03107,τριχόμαλλος,a,aps---cn2-,τριχόμαλλος τριχόμαλλος τριχόμαλλον,,,,,0
101127,τ03111,τριχοποιέω,v,----------,,,,,,0
101128,τ03112,τρίχορδος,a,aps---cn2-,τρίχορδος τρίχορδος τρίχορδον,,,,,0
101151,τ03134,τρίχροος,a,aps---cn2-,τρίχροος τρίχροος τρίχροον,,τρίχρους τρίχρους τρίχρουν,,,0
101178,τ03159,τριώροφος,a,aps---cn2-,τριώροφος τριώροφος τριώροφον,,,,,0
101185,τ03172,τρομαλεόφωνος,a,aps---cn2-,τρομαλεόφωνος τρομαλεόφωνος τρομαλεόφωνον,,,,,0
101205,τ03191,τροπαιόφορος,a,aps---cn2-,τροπαιόφορος τροπαιόφορος τροπαιόφορον,,,,,0
101233,τ03169,τροῦλλος,n,n-s---mn2-,τρούλλου,,,,,0
101243,τ03228,τροφητικός,a,aps---mn1-,τροφητικός τροφητική τροφητικόν,,,,,0
101268,τ03252,τροχαιοειδής,a,aps---cn5s,τροχαιοειδής τροχαιοειδής τροχαιοειδές,,,,,0
101286,τ03271,τροχεός,a,aps---mn1-,τροχεός τροχεή τροχεόν,,,,,0
101297,τ03283,τροχιαῖος,a,aps---mn1-,τροχιαῖος τροχιαῖα τροχιαῖον,,,,,0
101321,τ03305,τροχοειδής,a,aps---cn5s,τροχοειδής τροχοειδής τροχοειδές,,,/tro.kʰo.eː.dɛ̌ːs/,,0
101340,τ03332,τρύγη,n,n-s---fn1e,τρύγης,,,,,0
101347,τ03339,τρυγητικός,a,aps---mn1-,τρυγητικός τρυγητική τρυγητικόν,,,,,0
101368,τ03360,τρυγοσώματος,a,aps---cn2-,τρυγοσώματος τρυγοσώματος τρυγοσώματον,,,,,0
101396,τ03381,τρυπανίζω,v,----------,,,,,,0
101397,τ03382,τρυπανικός,a,aps---mn1-,τρυπανικός τρυπανική τρυπανικόν,,,,,0
101423,τ03407,τρυφεραίνομαι,v,----------,,,,,,0
101431,τ03415,τρυφερόσαρκος,a,aps---cn2-,τρυφερόσαρκος τρυφερόσαρκος τρυφερόσαρκον,,,,,0
101448,τ03432,τρύχνον,n,n-s---nn2-,τρύχνου,,,,,0
101457,τ03441,τρωγάλια,n,n-p---nn2-,τρωγαλίων,,,,,0
101465,τ03448,τρωγλοδυτικός,a,aps---mn1-,τρωγλοδυτικός τρωγλοδυτική τρωγλοδυτικόν,,,,,0
101507,τ03477,τυγάτριον,n,----------,,,,,,0
101515,τ03485,τύκισμα,n,n-s---nn3t,τυκίσματος,,,,,0
101532,τ03501,τυλοειδής,a,aps---cn5s,τυλοειδής τυλοειδής τυλοειδές,,,,,0
101551,τ03520,τυμβήρης,a,aps---cn3s,τυμβήρης τυμβήρης τυμβή͂ρες,,,,,0
101564,τ03532,τυμβοχόος,a,aps---cn2-,τυμβοχόος τυμβοχόος τυμβοχόον,,,,,0
101618,τ03584,τυπουργία,n,n-s---fn1l,τυπουργίας,,,,,0
101620,τ03586,τυπτητέος,a,aps---mn1-,τυπτητέος τυπτητέα τυπτητέον,,,,,0
101642,τ03608,τυραννοκτόνειος,a,aps---cn2-,τυραννοκτόνειος τυραννοκτόνειος τυραννοκτόνειον,,,,,0
101672,τ03635,τυρίσκος,n,n-s---mn2-,τυρίσκου,,,,,0
101685,τ03648,τυροκόσκινον,n,n-s---nn2-,τυροκοσκίνου,,,,,0
101702,τ03665,τυροφόρος,a,aps---cn2-,τυροφόρος τυροφόρος τυροφόρον,,,,,0
101722,τ03677,τυφεδανός,a,aps---mn1-,τυφεδανός τυφεδανή τυφεδανόν,,,,,0
101727,τ03682,τυφληγορέω,v,----------,,,,,,0
101738,τ03693,τυφλόστομος,a,aps---cn2-,τυφλόστομος τυφλόστομος τυφλόστομον,,,,,0
101759,,Τυφώνιος,a,aps---mn1-,Τυφώνιος Τυφώνια Τυφώνιον,,aps---cn2-=Τυφώνιος aps---cn2-=Τυφώνιος aps---nn2-=Τυφώνιον,,,0
101783,τ03731,τωκάλιον,n,n-s---nn2-,τωκαλίου,,,,,0
101793,υ00004,ὕαινα,n,n-s---fn1s,ὑαίνας,,,,,0
101800,υ00011,ὑακινθινοβαφής,a,aps---cn5s,ὑακινθινοβαφής ὑακινθινοβαφής ὑακινθινοβαφές,,,,,0
101840,υ00047,ὑβρίγελως,n,n-s---mn3d,ὑβριγέλωτος,,,,,0
101846,υ00053,ὕβρισμα,n,n-s---nn3t,ὑβρίσματος,,,,,0
101851,υ00058,ὑβριστικός,a,aps---mn1-,ὑβριστικός ὑβριστική ὑβριστικόν,,,/hy.bris.ti.kós/,,0
101885,υ00092,ὑγραντικός,a,aps---mn1-,ὑγραντικός ὑγραντική ὑγραντικόν,,,,,0
101895,υ00102,ὑγροβόλος,a,aps---cn2-,ὑγροβόλος ὑγροβόλος ὑγροβόλον,,,,,0
101897,υ00104,ὑγρόγονος,a,aps---cn2-,ὑγρόγονος ὑγρόγονος ὑγρόγονον,,,,,0
101915,υ00122,ὑγρόνοος,a,aps---cn2-,ὑγρόνοος ὑγρόνοος ὑγρόνοον,,ὑγρόνους ὑγρόνους ὑγρόνουν,,,0
101939,υ00146,ὑγροφόρητος,a,aps---cn2-,ὑγροφόρητος ὑγροφόρητος ὑγροφόρητον,,,,,0
101955,υ00162,ὑδάτινος,a,aps---mn1-,ὑδάτινος ὑδατίνη ὑδάτινον,,,,,0
101984,υ00190,ὑδερικός,a,aps---mn1-,ὑδερικός ὑδερική ὑδερικόν,,,,,0
101987,υ00193,ὕδερος,n,n-s---mn2-,ὑδέρου,,,,,0
101988,υ00194,ὑδερώδης,a,aps---cn3s,ὑδερώδης ὑδερώδης ὑδερώ͂δες,,,,,0
102010,υ00215,ὑδραλετικός,a,aps---mn1-,ὑδραλετικός ὑδραλετική ὑδραλετικόν,,,,,0
102034,υ00239,ὑδρευτικός,a,aps---mn1-,ὑδρευτικός ὑδρευτική ὑδρευτικόν,,,,,0
102044,υ00249,ὑδριαφόρος,n,n-s---mn2-,ὑδριαφόρου,,,,,0
102050,υ00255,ὑδροβαφής,a,aps---cn5s,ὑδροβαφής ὑδροβαφής ὑδροβαφές,,,,,0
102069,υ00274,ὑδροκηλικός,a,aps---mn1-,ὑδροκηλικός ὑδροκηλική ὑδροκηλικόν,,,,,0
102094,υ00299,ὑδροπέπερι,n,n-s---nn3c,ὑδροπεπέεως,,,,,0
102110,υ00315,ὑδροσεληνίτης,n,n-s---mn1e,ὑδροσεληνίτου,,,,,0
102130,υ00335,ὑδροφοβικός,a,aps---mn1-,ὑδροφοβικός ὑδροφοβική ὑδροφοβικόν,,,,,0
102145,υ00350,ὑδροχοεῖον,n,n-s---nn2-,ὑδροχοείου,,,,,0
102148,υ00353,ὑδρόχυτος,a,aps---cn2-,ὑδρόχυτος ὑδρόχυτος ὑδρόχυτον,,,,,0
102174,υ00376,ὑελοψικός,a,aps---mn1-,ὑελοψικός ὑελοψική ὑελοψικόν,,,,,0
102201,υ00401,ὑθλορρήμων,a,aps---cn3n,ὑθλορρήμων ὑθλορρήμων ὑθλορρήμον,,,,,0
102203,υ03535,υἷ,r,----------,,,,,,0
102205,υ03537,υἱάφιον,n,n-s---nn2-,υἱαφίου,,,,,0
102215,υ03543,υἱόθετος,a,aps---cn2-,υἱόθετος υἱόθετος υἱόθετον,,,,,0
111904,β00531,βάσκανος,n,n-s---mn2-,βασκάνου,,,,,0
102269,υ00450,ὑλιγενής,a,aps---cn5s,ὑλιγενής ὑλιγενής ὑλιγενές,,,,,0
102294,υ00476,ὑλομανής,a,aps---cn5s,ὑλομανής ὑλομανής ὑλομανές,,,,,0
102309,υ00491,ὑλοτραφής,a,aps---cn5s,ὑλοτραφής ὑλοτραφής ὑλοτραφές,,,,,0
102316,υ00498,ὑλοφόρος,a,aps---cn2-,ὑλοφόρος ὑλοφόρος ὑλοφόρον,,,,,0
102326,υ00506,ὑμεδαπός,a,aps---mn1-,ὑμεδαπός ὑμεδαπή ὑμεδαπόν,,,,,0
102336,υ00516,ὑμενόστρακος,a,aps---cn2-,ὑμενόστρακος ὑμενόστρακος ὑμενόστρακον,,,,,0
102364,υ00549,ὑμνοβρυής,a,aps---cn5s,ὑμνοβρυής ὑμνοβρυής ὑμνοβρυές,,,,,0
102372,υ00557,ὑμνολόγος,a,aps---cn2-,ὑμνολόγος ὑμνολόγος ὑμνολόγον,,,,,0
102375,υ00560,ὑμνοπόλος,a,aps---cn2-,ὑμνοπόλος ὑμνοπόλος ὑμνοπόλον,,,,,0
102396,υ00577,ὑοειδής,a,aps---cn5s,ὑοειδής ὑοειδής ὑοειδές,,,,,0
102417,υ00597,ὑπάγγελτος,a,aps---cn2-,ὑπάγγελτος ὑπάγγελτος ὑπάγγελτον,,,,,0
102427,υ00607,ὑπάγρυπνος,a,aps---cn2-,ὑπάγρυπνος ὑπάγρυπνος ὑπάγρυπνον,,,,,0
102446,υ00626,ὑπαίθριος,a,aps---cn2-,ὑπαίθριος ὑπαίθριος ὑπαίθριον,,aps---mn1-=ὑπαίθριος aps---fn1=ὑπαίθρια aps---nn1-=ὑπαίθριον,,,0
102471,υ00651,ὑπάλειπτος,a,aps---cn2-,ὑπάλειπτος ὑπάλειπτος ὑπάλειπτον,,,,,0
102482,υ00662,ὑπάλληλος,a,aps---cn2-,ὑπάλληλος ὑπάλληλος ὑπάλληλον,,,,,0
102488,υ00668,ὑπαμβής,a,aps---cn5s,ὑπαμβής ὑπαμβής ὑπαμβές,,,,,0
102513,υ00693,ὑπαναμιμνήσκομαι,v,----------,,,,,,0
102535,υ00715,ὑπάνεσις,n,n-s---fn3v,ὑπανεσέως,,,,,0
102538,υ00718,ὑπανιάομαι,v,----------,,,,,,0
102547,υ00727,ὑπάντησις,n,n-s---fn3v,ὑπαντησέως,,,,,0
102557,υ00737,ὑπανώμαλος,a,aps---cn2-,ὑπανώμαλος ὑπανώμαλος ὑπανώμαλον,,,,,0
102579,υ00759,ὑπαργήεις,a,aps---mn4i,ὑπαργήεις ὑπαργήεσσα ὑπαργήεν,,,,,0
102593,υ00773,ὕπαρξις,n,n-s---fn3v,ὑπαρξέως,,,/hý.park.sis/,,0
102602,υ00782,ὑπαρχιφυλακίτης,n,n-s---mn1e,ὑπαρχιφυλακίτου,,,,,0
102628,υ00808,ὑπαττικός,a,aps---mn1-,ὑπαττικός ὑπαττική ὑπαττικόν,,,,,0
102646,υ00826,ὑπάφωνος,a,aps---cn2-,ὑπάφωνος ὑπάφωνος ὑπάφωνον,,,,,0
102658,υ00839,ὑπεικτικός,a,aps---mn1-,ὑπεικτικός ὑπεικτική ὑπεικτικόν,,,,,0
102688,υ00868,ὑπεκθέσιμος,a,aps---cn2-,ὑπεκθέσιμος ὑπεκθέσιμος ὑπεκθέσιμον,,,,,0
102704,υ00884,ὑπεκλείπω,v,----------,,,,,,0
102705,υ00885,ὑπέκλυσις,n,n-s---fn3v,ὑπεκλυσέως,,,,,0
102721,υ00901,ὑπέκπυρος,a,aps---cn2-,ὑπέκπυρος ὑπέκπυρος ὑπέκπυρον,,,,,0
102742,υ00922,ὑπεκχώρησις,n,n-s---fn3v,ὑπεκχωρησέως,,,,,0
102759,υ00939,ὑπεναντιολογία,n,n-s---fn1l,ὑπεναντιολογίας,,,,,0
102761,υ00941,ὑπεναντίος,a,aps---mn1-,ὑπεναντίος ὑπεναντία ὑπεναντίον,,aps---cn2-=ὑπεναντίος aps---cn2-=ὑπεναντίος aps---nn2-=ὑπεναντίον,,,0
102762,υ00942,ὑπεναντιότης,n,n-s---fn3t,ὑπεναντιότητος,,,,,0
102776,υ00956,ὑπεξαγωγή,n,n-s---fn1e,ὑπεξαγωγῆς,,,,,0
102796,υ00976,ὑπεξελαύνω,v,----------,,,,,,0
102805,υ00985,ὑπεξούσιος,a,aps---mn1-,ὑπεξούσιος ὑπεξούσια ὑπεξούσιον,,aps---cn2-=ὑπεξούσιος aps---cn2-=ὑπεξούσιος aps---nn2-=ὑπεξούσιον,,,0
102816,υ01000,ὑπεραγανακτέω,v,----------,,,,,,0
102902,υ01086,ὑπεραρχαῖος,a,aps---mn1-,ὑπεραρχαῖος ὑπεραρχαῖα ὑπεραρχαῖον,,,,,0
102916,υ01100,ὑπερασχημονέω,v,----------,,,,,,0
102917,υ01101,ὑπεράτοπος,a,aps---cn2-,ὑπεράτοπος ὑπεράτοπος ὑπεράτοπον,,,,,0
102943,υ01127,ὑπερβαρής,a,aps---cn5s,ὑπερβαρής ὑπερβαρής ὑπερβαρές,,,,,0
102965,υ01148,ὑπερβλαστής,a,aps---cn5s,ὑπερβλαστής ὑπερβλαστής ὑπερβλαστές,,,,,0
102967,υ01150,ὑπερβλήδην,r,----------,,,,,,0
102968,υ01151,ὑπέρβλημα,n,n-s---nn3t,ὑπερβλήματος,,,,,0
102988,υ01169,ὑπέργειος,a,aps---cn2-,ὑπέργειος ὑπέργειος ὑπέργειον,,,,,0
103006,υ01187,ὑπερδεής,a,aps---cn5s,ὑπερδεής ὑπερδεής ὑπερδεές,,,,,0
103018,υ01199,ὑπερδιάτασις,n,n-s---fn3v,ὑπερδιατασέως,,,,,0
103028,υ01210,ὑπερδισύλλαβος,a,aps---cn2-,ὑπερδισύλλαβος ὑπερδισύλλαβος ὑπερδισύλλαβον,,,,,0
103055,υ01236,ὑπερειστικός,a,aps---mn1-,ὑπερειστικός ὑπερειστική ὑπερειστικόν,,,,,0
103071,υ01250,ὑπερέκτεισις,n,----------,,,,,,0
103076,υ01257,ὑπερέκχυσις,n,n-s---fn3v,ὑπερεκχυσέως,,,,,0
103096,υ01277,ὑπερεξηκοντέτης,a,aps---cn3s,ὑπερεξηκοντέτης ὑπερεξηκοντέτης ὑπερεξηκοντέτες,,,,,0
103123,υ01304,ὑπερευδοκέομαι,v,----------,,,,,,0
103134,υ01315,ὑπερευτυχής,a,aps---cn5s,ὑπερευτυχής ὑπερευτυχής ὑπερευτυχές,,,,,0
103164,υ01344,ὑπερηνόρεος,a,aps---cn2-,ὑπερηνόρεος ὑπερηνόρεος ὑπερηνόρεον,,,,,0
103174,υ01354,ὑπερθαρσέω,v,----------,,,,,,0
103176,υ01356,ὑπερθαύμαστος,a,aps---cn2-,ὑπερθαύμαστος ὑπερθαύμαστος ὑπερθαύμαστον,,,,,0
103204,υ01384,ὑπέρθυμος,a,aps---cn2-,ὑπέρθυμος ὑπέρθυμος ὑπέρθυμον,,,,,0
103225,υ01404,ὑπέρισχνος,a,aps---cn2-,ὑπέρισχνος ὑπέρισχνος ὑπέρισχνον,,,,,0
103226,υ01405,ὑπερίσχυρος,a,aps---cn2-,ὑπερίσχυρος ὑπερίσχυρος ὑπερίσχυρον,,,,,0
103238,υ01416,ὑπέρκαιρος,a,aps---cn2-,ὑπέρκαιρος ὑπέρκαιρος ὑπέρκαιρον,,,,,0
103267,υ01445,ὑπέρκομπος,a,aps---cn2-,ὑπέρκομπος ὑπέρκομπος ὑπέρκομπον,,,,,0
103278,υ01456,ὑπερκρίνομαι,v,----------,,,,,,0
103279,υ01457,ὑπέρκρισις,n,n-s---fn3v,ὑπερκρισέως,,,,,0
103297,υ01476,ὑπέρμαζος,a,aps---cn2-,ὑπέρμαζος ὑπέρμαζος ὑπέρμαζον,,,,,0
103319,υ01498,ὑπέρμετρος,a,aps---cn2-,ὑπέρμετρος ὑπέρμετρος ὑπέρμετρον,,,,,0
103330,υ01509,ὑπερνεωλκέω,v,----------,,,,,,0
103334,υ01513,ὑπέρνοος,a,aps---cn2-,ὑπέρνοος ὑπέρνοος ὑπέρνοον,,ὑπέρνους ὑπέρνους ὑπέρνουν,,,0
103361,υ01541,ὑπεροπλήεις,a,aps---mn4i,ὑπεροπλήεις ὑπεροπλήεσσα ὑπεροπλήεν,,,,,0
103435,υ01616,ὑπέρπλεος,a,aps---cn2-,ὑπέρπλεος ὑπέρπλεος ὑπέρπλεον,,,,,0
103381,υ01561,ὑπερόριος,a,aps---cn2-,ὑπερόριος ὑπερόριος ὑπερόριον,,aps---mn1-=ὑπερόριος aps---fn1=ὑπερόρια aps---nn1-=ὑπερόριον,,,0
103402,υ01583,ὑπερπαγής,a,aps---cn5s,ὑπερπαγής ὑπερπαγής ὑπερπαγές,,,,,0
103423,υ01604,ὑπερπετής,a,aps---cn5s,ὑπερπετής ὑπερπετής ὑπερπετές,,,,,0
111905,β00932,βλαδύς,a,aps---mn4u,,,,,,0
103491,υ01672,ὑπερστερητικός,a,aps---mn1-,ὑπερστερητικός ὑπερστερητική ὑπερστερητικόν,,,,,0
103518,υ01698,ὑπερτίμιος,a,aps---cn2-,ὑπερτίμιος ὑπερτίμιος ὑπερτίμιον,,,,,0
103536,υ01716,ὑπέρυδρος,a,aps---cn2-,ὑπέρυδρος ὑπέρυδρος ὑπέρυδρον,,,,,0
103541,υ01721,ὑπερύμνητος,a,aps---cn2-,ὑπερύμνητος ὑπερύμνητος ὑπερύμνητον,,,,,0
103564,υ01744,ὑπερφιλότιμος,a,aps---cn2-,ὑπερφιλότιμος ὑπερφιλότιμος ὑπερφιλότιμον,,,,,0
103587,υ01767,ὑπερχαλαστικός,a,aps---mn1-,ὑπερχαλαστικός ὑπερχαλαστική ὑπερχαλαστικόν,,,,,0
103597,υ01777,ὑπέρχολος,a,aps---cn2-,ὑπέρχολος ὑπέρχολος ὑπέρχολον,,,,,0
103621,υ01798,ὑπερώϊος,a,aps---mn1-,ὑπερώϊος ὑπερωΐη ὑπερώϊον,,,/hy.pe.rɔ̌ː.i.os/,,0
103638,υ01813,ὑπεύδιος,a,aps---cn2-,ὑπεύδιος ὑπεύδιος ὑπεύδιον,,,,,0
103648,υ01823,ὑπήβολος,a,aps---cn2-,ὑπήβολος ὑπήβολος ὑπήβολον,,,,,0
103668,υ01844,ὑπηρετεία,n,n-s---fn1l,ὑπηρετείας,,,,,0
103687,υ01862,ὑπισχνέομαι,v,----------,,,,/hy.pis.kʰné.o.mai̯/,,0
103692,υ01867,ὑπνηλός,a,aps---mn1-,ὑπνηλός ὑπνηλή ὑπνηλόν,,,,,0
103701,υ01876,ὑπνοποιός,a,aps---cn2-,ὑπνοποιός ὑπνοποιός ὑπνοποιόν,,,,,0
103716,υ01891,ὑποάμουσος,a,aps---cn2-,ὑποάμουσος ὑποάμουσος ὑποάμουσον,,,,,0
103738,υ01913,ὑποβένθιος,a,aps---cn2-,ὑποβένθιος ὑποβένθιος ὑποβένθιον,,,,,0
103746,υ01921,ὑπόβλαισος,a,aps---cn2-,ὑπόβλαισος ὑπόβλαισος ὑπόβλαισον,,,,,0
103754,υ01929,ὑποβλητέος,a,aps---mn1-,ὑποβλητέος ὑποβλητέα ὑποβλητέον,,,,,0
103771,υ01946,ὑπόβραγχος,a,aps---cn2-,ὑπόβραγχος ὑπόβραγχος ὑπόβραγχον,,,,,0
103793,υ01968,ὑπογάστριος,a,aps---cn2-,ὑπογάστριος ὑπογάστριος ὑπογάστριον,,,,,0
103799,υ01975,ὑπογενειάζω,v,----------,,,,,,0
103801,υ01977,ὑπογένειον,n,n-s---nn2-,ὑπογενείου,,,,,0
103824,υ02000,ὑπογραμματεία,n,n-s---fn1l,ὑπογραμματείας,,,,,0
103842,υ02018,ὑπόγυρος,a,aps---cn2-,ὑπόγυρος ὑπόγυρος ὑπόγυρον,,,,,0
103852,υ02027,ὑποδεής,a,aps---cn5s,ὑποδεής ὑποδεής ὑποδεές,,,,,0
103855,υ02031,ὑποδειγματικός,a,aps---mn1-,ὑποδειγματικός ὑποδειγματική ὑποδειγματικόν,,,,,0
103892,υ02068,ὑποδέσμιος,a,aps---cn2-,ὑποδέσμιος ὑποδέσμιος ὑποδέσμιον,,,,,0
103905,υ02081,ὑποδηματορράφος,n,n-s---mn2-,ὑποδηματορράφου,,,,,0
103913,υ02088,ὑποδιαζευκτικός,a,aps---mn1-,ὑποδιαζευκτικός ὑποδιαζευκτική ὑποδιαζευκτικόν,,,,,0
103943,υ02118,ὑποδίφθερος,a,aps---cn2-,ὑποδίφθερος ὑποδίφθερος ὑποδίφθερον,,aps---mn1-=ὑποδίφθερος aps---fn1=ὑποδίφθερα aps---nn1-=ὑποδίφθερον,,,0
103954,υ02130,ὑποδορίς,n,n-s---fn3d,ὑποδορίδος,,,,,0
103972,υ02149,ὑπόδρομος,a,aps---cn2-,ὑπόδρομος ὑπόδρομος ὑπόδρομον,,,,,0
103988,υ02164,ὑποδώριος,a,aps---cn2-,ὑποδώριος ὑποδώριος ὑποδώριον,,,,,0
104006,υ02182,ὑποζυγιώδης,a,aps---cn3s,ὑποζυγιώδης ὑποζυγιώδης ὑποζυγιώ͂δες,,,,,0
104013,υ02189,ὑποζώνιος,a,aps---cn2-,ὑποζώνιος ὑποζώνιος ὑποζώνιον,,,,,0
104065,υ02241,ὑποϊάστιος,a,aps---cn2-,ὑποϊάστιος ὑποϊάστιος ὑποϊάστιον,,,,,0
104097,υ02273,ὑποκακοήθης,a,aps---cn3s,ὑποκακοήθης ὑποκακοήθης ὑποκακοή͂θες,,,,,0
104115,υ02291,ὑποκαρώδης,a,aps---cn3s,ὑποκαρώδης ὑποκαρώδης ὑποκαρώ͂δες,,,,,0
104127,υ02303,ὑποκατασκευάζω,v,----------,,,,,,0
